,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1098,2020-06-21 18:27:09,372382441451095,fraud_Weimann-Lockman,kids_pets,15.65,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,cd9ff23332acdae00b0a22bddba619ac,1371839229,42.820121,-73.76042199999999,0
1099,2020-06-21 18:27:17,3559160581764413,fraud_Terry Ltd,home,77.75,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,d261a3b82c9f8b8995b2e4882b72a5dd,1371839237,43.115396999999994,-78.11409,0
1100,2020-06-21 18:27:21,4464457352619,fraud_Eichmann-Kilback,home,38.66,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,b6823cb834e31a13cd796499c2ed8625,1371839241,29.526560999999997,-84.079233,0
1101,2020-06-21 18:27:43,3531129874770000,fraud_Schulist Ltd,food_dining,74.91,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,411da510f14d9428596d49ed600d51d4,1371839263,44.775528,-74.08205799999999,0
1102,2020-06-21 18:27:48,4390966588600992777,fraud_Fritsch and Sons,health_fitness,17.07,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,6935ab43d52981968a81f8c82a65c807,1371839268,35.171662,-97.990076,0
1103,2020-06-21 18:27:52,630441765090,fraud_Ernser-Feest,home,248.79,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,2130d66a503759e1f5b1b421c5407ede,1371839272,31.503566999999997,-98.852299,0
1104,2020-06-21 18:27:57,345389171551808,fraud_Eichmann-Kilback,home,32.52,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,670e3ea39c887bd9702bea00839ea94e,1371839277,34.636571,-90.302598,0
1105,2020-06-21 18:28:06,4810789809665942990,fraud_Schoen Ltd,kids_pets,21.07,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,16c0cd0c410c4d43a49320e86d053e4e,1371839286,39.426351000000004,-83.513614,0
1106,2020-06-21 18:28:20,30273037698427,fraud_Feil-Morar,health_fitness,64.29,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,027bff6ecc2811c7706935afb2d35046,1371839300,35.986872,-90.932518,0
1107,2020-06-21 18:28:44,4501449508569485,fraud_Mosciski Group,travel,556.5,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.32899999999999,-98.0837,52,Bookseller,1990-05-22,f89a2db11f2df3d6c1fcd1ad622b7057,1371839324,45.351778,-98.096311,0
1108,2020-06-21 18:29:16,4859525594182537,fraud_Schroeder Group,health_fitness,6.69,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,ef13b32c3094144715176a3e3e772c58,1371839356,42.661607000000004,-74.175081,0
1109,2020-06-21 18:29:17,3540075240003197,fraud_Kuhic LLC,shopping_net,3.66,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,88ddc6672baa4979ad08a0f6cf0a702b,1371839357,44.767509999999994,-93.993587,0
1110,2020-06-21 18:29:27,38295635583927,"fraud_Hintz, Bauch and Smith",health_fitness,90.51,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,849ce39c2bd76e832d774214ec1a3de8,1371839367,33.104646,-100.538372,0
1111,2020-06-21 18:29:47,3576431665303017,fraud_Kozey-Boehm,shopping_net,4.81,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,4450330f7aa908312ab3fd43cc7deee3,1371839387,32.973101,-111.784806,0
1112,2020-06-21 18:29:47,3526826139003047,fraud_Eichmann-Kilback,home,9.16,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,ef6d1dbf7d6e3ff0f4ca5fa1d6d37893,1371839387,43.708681,-85.826634,0
1113,2020-06-21 18:31:23,213195754007681,fraud_Kirlin and Sons,personal_care,65.38,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,7bb4b3160b96081e03d7025ef2b27038,1371839483,41.807179999999995,-92.66788100000001,0
1114,2020-06-21 18:31:48,6511349151405438,fraud_Howe PLC,entertainment,24.25,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,aed926fd6df6e28af1c053df782b8861,1371839508,40.146649,-114.777506,0
1115,2020-06-21 18:31:56,213141712584544,fraud_Predovic Inc,shopping_net,80.26,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,3c6beda1859bd8b6cd542672a44cbe9c,1371839516,31.159059000000003,-90.35578100000001,0
1116,2020-06-21 18:32:04,6534628260579800,"fraud_Boehm, Block and Jakubowski",misc_pos,2.14,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,b14dc0ffdf1b9e2037267e853a27f74e,1371839524,44.010259000000005,-73.959523,0
1117,2020-06-21 18:32:29,3533742182628021,fraud_Kris-Padberg,shopping_pos,2.44,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,4f18f264adb9d4846a50c1fda840295f,1371839549,33.609624,-79.445212,0
1118,2020-06-21 18:32:30,6011975266774121,fraud_Fahey Inc,kids_pets,248.18,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943-05-28,b8b6d4e5855e1ad310046b5c36642bee,1371839550,38.758337,-75.57831800000001,0
1119,2020-06-21 18:32:31,4302480582202074,"fraud_Weimann, Kuhic and Beahan",shopping_pos,1.47,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,e2430bf8a0cf01d702aaed1b3e4ce11a,1371839551,43.256661,-86.060519,0
1120,2020-06-21 18:33:05,4900628639996,fraud_Jacobi and Sons,shopping_pos,8.03,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,c8e127ae382e95f6da004bc4092985ab,1371839585,33.037465999999995,-118.32743500000001,0
1121,2020-06-21 18:33:24,3573386445588324,fraud_Volkman PLC,food_dining,5.88,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,76ff940529235aa0d2671f1155474291,1371839604,44.745412,-99.508123,0
1122,2020-06-21 18:33:47,4378993458389626,fraud_Kuphal-Toy,food_dining,9.86,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,dbee65b37a14e045b478a0571ca8d100,1371839627,43.894148,-71.229775,0
1123,2020-06-21 18:35:11,30561214688470,fraud_Kuhn Group,food_dining,128.67,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,2517011a887df405e90ea92d1490125e,1371839711,40.712351,-74.571007,0
1124,2020-06-21 18:35:20,345933964507467,fraud_Waters-Cruickshank,health_fitness,64.89,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,86c008ece0e538e0fbd54bba60e03c4c,1371839720,37.607141,-75.08244599999999,0
1125,2020-06-21 18:36:54,503874407318,fraud_Kilback LLC,food_dining,5.96,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,998265569be14d302118bb14d75e41f0,1371839814,28.756153,-98.99441800000001,0
1126,2020-06-21 18:37:37,501802953619,fraud_Fritsch and Sons,health_fitness,18.55,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,510f3115edf302752ff7735e308e6fc9,1371839857,42.216375,-123.556738,0
1127,2020-06-21 18:38:01,60495593109,fraud_Champlin-Casper,home,69.35,Randall,Dillon,M,4440 George Mills Suite 591,Dallas,TX,75210,32.7699,-96.743,1263321,Television camera operator,1942-11-24,6bb7c02b61b0806b6b409760dc30b667,1371839881,32.994254999999995,-97.31903199999999,0
1128,2020-06-21 18:38:18,3582754887089201,"fraud_Ledner, Hartmann and Feest",health_fitness,78.75,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,25ee6137fcbfbd2101d4ebc9188a49cc,1371839898,33.639005,-93.503936,0
1129,2020-06-21 18:38:32,4716561796955522,fraud_Baumbach Ltd,personal_care,5.29,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,b3027b84db557f9b4f318c121ac21d5b,1371839912,47.640113,-112.21906899999999,0
1130,2020-06-21 18:39:40,503848303379,fraud_Nader-Maggio,personal_care,4.96,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,0335443ad26ab31436cac55153f9e7e6,1371839980,26.683889,-82.256238,0
1131,2020-06-21 18:39:45,4599285557366057,"fraud_Mueller, Gerhold and Mueller",health_fitness,80.96,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,89f95783f1c3307f11b53ed8003d0bb2,1371839985,37.576747999999995,-97.029747,0
1132,2020-06-21 18:41:04,4265776278887457,fraud_Nienow PLC,entertainment,15.99,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,a0cc61b9e04b992ef7692e7354a9d5f9,1371840064,35.035634,-91.982644,0
1133,2020-06-21 18:41:29,180036456789979,fraud_Zboncak LLC,food_dining,195.65,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,e1578d68616e39226552e02e37f35a71,1371840089,42.362245,-90.431066,0
1134,2020-06-21 18:42:05,4681601008538160,fraud_Waelchi Inc,kids_pets,24.72,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,febbf912ed63ed99f38210754a8f4750,1371840125,40.040557,-80.868654,0
1135,2020-06-21 18:42:38,180042946491150,fraud_Deckow-Dare,food_dining,8.53,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,cf6f38948796f5339969e37742210712,1371840158,27.905765999999996,-81.870131,0
1136,2020-06-21 18:42:48,4457732997086323466,"fraud_Zemlak, Tillman and Cremin",personal_care,75.17,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,de3c43dadcd6fc233e9e7f2b908478c7,1371840168,39.243836,-121.49668,0
1137,2020-06-21 18:42:52,213157767990030,"fraud_Heathcote, Yost and Kertzmann",shopping_net,5.11,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,2837df0589b5763b1d4e5a9f6a43fb1c,1371840172,41.129569000000004,-109.18751100000001,0
1138,2020-06-21 18:43:50,213153151785052,fraud_Schroeder Group,health_fitness,119.79,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,6c10dd063975722dd0016cdd13b208cf,1371840230,46.110267,-88.79440600000001,0
1139,2020-06-21 18:44:12,180018375329178,"fraud_Denesik, Powlowski and Pouros",home,11.5,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,7300d3f8b8c837c97dabcc4903b9249b,1371840252,43.335735,-83.49226,0
1140,2020-06-21 18:44:36,343668971234893,"fraud_Moore, Williamson and Emmerich",home,50.74,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,0a8ea0b669b8e938c83b6e8b19fe3834,1371840276,34.025133000000004,-80.66089000000001,0
1141,2020-06-21 18:45:11,6011581063717667,fraud_Volkman PLC,food_dining,13.79,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,1970-06-27,2fc7ad22a6bea4081eece2b55290c3d6,1371840311,39.536229999999996,-92.956362,0
1142,2020-06-21 18:45:14,4935858973307492,fraud_Schuppe LLC,entertainment,83.26,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,804bd3c43b096378796b8a81aeca59e9,1371840314,33.564473,-83.39430899999999,0
1143,2020-06-21 18:45:19,4003989662068504,"fraud_Bahringer, Schoen and Corkery",shopping_pos,440.68,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,860bb0966fb2704a867fd8ca4c1d955b,1371840319,33.384403999999996,-87.623944,0
1144,2020-06-21 18:45:23,180014262259255,"fraud_Hills, Hegmann and Schaefer",health_fitness,44.95,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.570999999999998,-86.2743,2566,Exercise physiologist,1958-06-26,68c1d28b2f19d9155340c279cc1e54a7,1371840323,32.532809,-85.55957,0
1145,2020-06-21 18:45:46,370348764075623,fraud_Rolfson-Kunde,personal_care,102.96,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.48200000000001,8512,"Accountant, chartered public finance",1951-09-03,c2efb6157aa5c8153d6d0671190bd33e,1371840346,30.90264,-89.77714,0
1146,2020-06-21 18:46:05,4661996144291811856,"fraud_Roberts, Daniel and Macejkovic",kids_pets,46.2,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,b5abb4c23d46bc91ef50539aa77032b9,1371840365,41.488982,-79.531816,0
1147,2020-06-21 18:46:24,3556613125071656,"fraud_Kling, Howe and Schneider",home,88.16,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,8c1b5570c3432d72ef432727682647f1,1371840384,29.054803999999997,-94.807727,0
1148,2020-06-21 18:46:29,36913587729122,fraud_Goldner-Lemke,entertainment,41.18,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,d3a1398bb1e21cba1a93c87e21ad12d0,1371840389,42.968312,-117.18880800000001,0
1149,2020-06-21 18:46:42,4474324669797121,fraud_Beer-Jast,kids_pets,23.77,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,49d907fce1026372280042e7a5ec71ff,1371840402,37.786214,-118.18009099999999,0
1150,2020-06-21 18:47:17,4092452671396169678,fraud_Nader-Maggio,personal_care,7.07,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,c9d9fce01c5ad21097d632b9ab0c31fa,1371840437,33.782817,-78.62849,0
1151,2020-06-21 18:47:22,3536818734263520,fraud_Gislason Group,travel,1.88,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,1981-08-10,569881aefd01ab7ec5eb16d9bf2f8c78,1371840442,41.045061,-94.63224100000001,0
1152,2020-06-21 18:49:19,3500969075198072,fraud_Cormier LLC,health_fitness,1.47,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,751660bd42942f12259e4115ff19d251,1371840559,47.099983,-116.75036599999999,0
1153,2020-06-21 18:49:45,3590736522064285,"fraud_Heathcote, Yost and Kertzmann",shopping_net,19.87,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,dce6f551014086390abd25b8218b12ef,1371840585,34.601927,-92.510183,0
1154,2020-06-21 18:49:47,3575789281659026,fraud_Boyer PLC,misc_pos,4.24,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,4638818460ab2c0136ade1caceacbf38,1371840587,39.749543,-93.739284,0
1155,2020-06-21 18:50:23,3512365128314616,fraud_Kutch-Ferry,home,39.19,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,014fc2cec1436e3efe4721518248bca3,1371840623,38.889933,-91.28466999999999,0
1156,2020-06-21 18:50:26,3567879740649740,"fraud_Hintz, Bauch and Smith",health_fitness,21.65,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,5d336ea281b2a0164d1696bdbcc79cf3,1371840626,43.566657,-76.873312,0
1157,2020-06-21 18:50:26,4449530933957323,fraud_Treutel-King,travel,5.12,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,8d91c9a9e2d52329bd85697c09bdc0cf,1371840626,38.955834,-122.108401,0
1158,2020-06-21 18:50:35,4855853415727304322,fraud_Schoen Ltd,kids_pets,49.35,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1954-06-30,5148d5893627034e33465e536be38176,1371840635,45.34753,-89.16340100000001,0
1159,2020-06-21 18:51:03,372382441451095,fraud_Larson-Moen,entertainment,3.49,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,b856e4969f55aab115a528af76bd5800,1371840663,41.059256,-73.245476,0
1160,2020-06-21 18:52:06,6011366578560244,fraud_Kihn-Schuster,food_dining,7.16,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,eb6038191abb36f3b766e1add5d40674,1371840726,40.962203,-78.33801700000001,0
1161,2020-06-21 18:52:07,4457732997086323466,"fraud_Hoppe, Harris and Bednar",entertainment,65.07,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,de808fb3258ac95f86f19aa69c8c4e2b,1371840727,38.125198,-120.26647,0
1162,2020-06-21 18:52:17,213163860545705,fraud_Reichel LLC,personal_care,68.67,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,cb22f72641b54670c72e03def3cfdc52,1371840737,32.214194,-81.730239,0
1163,2020-06-21 18:52:24,4653879239169997,fraud_Larkin Ltd,kids_pets,34.98,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,ebab4e313bef887182159c51761954a4,1371840744,36.741949,-86.86860300000001,0
1164,2020-06-21 18:53:16,4003989662068504,fraud_Williamson LLC,misc_pos,2.4,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,48997645a5987e377da6071b3b32d399,1371840796,34.174744,-86.02076600000001,0
1165,2020-06-21 18:53:31,6593250708747804,fraud_Kozey-Kuhlman,personal_care,130.31,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,ec04a4524e906b15f8cf1ddc471be774,1371840811,27.361022,-80.270758,0
1166,2020-06-21 18:53:46,36485887555770,fraud_Dickinson Ltd,misc_pos,163.09,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,2777d810500a485aa8f58a02f9ffc0e4,1371840826,40.667587,-83.099997,0
1167,2020-06-21 18:53:50,3591919803438423,fraud_Runte-Mohr,food_dining,71.22,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,93a28bd13788a9b76736fda7352c030a,1371840830,28.678365000000003,-80.31138299999999,0
1168,2020-06-21 18:54:00,3587044315915002,fraud_Schoen-Quigley,kids_pets,51.25,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,28f3f6fd19d0a83beb34667c33c49d16,1371840840,35.222054,-88.24129,0
1169,2020-06-21 18:54:28,6511349151405438,fraud_Schimmel-Olson,kids_pets,15.03,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,164bf2cee9ef0fc04eeffdfe7849bd02,1371840868,38.664563,-114.81799699999999,0
1170,2020-06-21 18:55:03,30234966027947,fraud_Schmeler Inc,misc_pos,146.76,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,0940da2e91607ffb8961e562b014e494,1371840903,44.103703,-88.365659,0
1171,2020-06-21 18:55:28,213112402583773,fraud_Thiel PLC,misc_pos,4.14,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,a10281838c2e9325916b58e66ca8f1e3,1371840928,34.324645000000004,-81.309375,0
1172,2020-06-21 18:55:39,4653178848915023204,fraud_Torphy-Kertzmann,health_fitness,5.3,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,1987-04-29,32c6727ae1458e87f2a40c7d7d96bc21,1371840939,37.528552000000005,-82.27796500000001,0
1173,2020-06-21 18:56:16,6595970453799027,fraud_Schroeder Group,health_fitness,174.47,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,1d24795d84c14f8b9189df2908f364fc,1371840976,41.419252,-73.907534,0
1174,2020-06-21 18:56:20,60490596305,fraud_Friesen Ltd,health_fitness,147.92,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,77d252de6eab6b0397ee1040626b282c,1371840980,35.808815,-91.52471800000001,0
1175,2020-06-21 18:56:33,2720433095629877,"fraud_Boehm, Predovic and Reinger",misc_pos,8.45,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,6deb1bfad8f072929ebb5b2786c88948,1371840993,43.830733,-70.270472,0
1176,2020-06-21 18:57:02,2714019737356678,"fraud_Daugherty, Pouros and Beahan",shopping_pos,143.25,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30,0456433ca67345e07e4cd005a1f46b5d,1371841022,40.24528,-79.556539,0
1177,2020-06-21 18:57:08,4383521454815,fraud_Pollich LLC,home,51.19,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,ab772f928b271bfb033ac8196eb8483a,1371841028,39.5237,-86.775743,0
1178,2020-06-21 18:57:12,4446368897795790,fraud_Stiedemann Ltd,food_dining,55.78,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,a2734292133a152c226d945fce63a93d,1371841032,38.119504,-76.467805,0
1179,2020-06-21 18:57:17,6011626928491360,"fraud_Becker, Harris and Harvey",personal_care,87.44,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,5115c2eac16cd789298fabeb92f9549d,1371841037,36.064015999999995,-88.872336,0
1180,2020-06-21 18:57:33,213112402583773,fraud_Ruecker-Mayert,kids_pets,3.99,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,199250a0d5bfc1cbcc1ed0fa07c06224,1371841053,34.550228000000004,-82.812661,0
1181,2020-06-21 18:57:37,4727244663135968,fraud_Graham and Sons,health_fitness,2.81,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,8f922d221fdfac55dd906220bb7667a8,1371841057,30.281910999999997,-87.867837,0
1182,2020-06-21 18:57:49,4379260813815979609,fraud_Shanahan-Lehner,personal_care,9.38,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,7bfe6421576ff774bfe36a8c38ab88f1,1371841069,37.718627000000005,-123.16888,0
1183,2020-06-21 18:58:10,6540981358631302,fraud_Wilkinson PLC,kids_pets,41.74,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,2760437410311daee6eedc97bc6475ed,1371841090,42.840016999999996,-82.341334,0
1184,2020-06-21 18:58:27,676275912597,fraud_Watsica LLC,personal_care,70.37,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,4679256a4dd6eb372bf498455fc830f3,1371841107,44.706944,-84.944875,0
1185,2020-06-21 18:59:02,6011693194885790,"fraud_Koss, Hansen and Lueilwitz",home,107.29,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,d5e2eb5fedec5abe4d53460602ebcc69,1371841142,44.817617,-93.521294,0
1186,2020-06-21 18:59:15,4471568287204,"fraud_Metz, Russel and Metz",kids_pets,181.43,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,ac9229f50b6ce3a45b85f0021eb5bf43,1371841155,35.682716,-78.698062,0
1187,2020-06-21 18:59:24,5152054598359927,"fraud_Boehm, Predovic and Reinger",misc_pos,19.22,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,87a865b8e3234be0865e8a9f01362270,1371841164,29.601363,-90.019172,0
